Date,Open,High,Low,Close,Adj Close,Volume
2013-04-10,105.730003,106.519997,105.529999,105.750000,90.849045,1757200
2013-04-11,105.879997,106.400002,105.190002,106.010002,91.072411,2319400
2013-04-12,106.139999,106.790001,105.650002,106.129997,91.175491,1437700
2013-04-15,105.449997,106.220001,104.129997,104.209999,89.526039,1818400
2013-04-16,104.730003,105.790001,104.550003,105.550003,90.677216,2796500
2013-04-17,104.769997,105.250000,104.339996,104.769997,90.007141,1882600
2013-04-18,104.760002,105.120003,103.330002,103.610001,89.010567,1854300
2013-04-19,103.199997,104.650002,103.199997,104.449997,89.732208,2215600
2013-04-22,104.430000,105.779999,104.269997,105.160004,90.342155,2048400
2013-04-23,105.739998,107.349998,105.540001,107.250000,92.137680,1731100
2013-04-24,107.459999,108.349998,107.300003,107.830002,92.635956,2234300
2013-04-25,108.349998,109.339996,107.800003,109.129997,93.752777,1848100
2013-04-26,108.900002,109.750000,108.379997,109.269997,93.873039,2146700
2013-04-29,109.300003,109.470001,108.470001,108.629997,93.323227,1728300
2013-04-30,108.120003,108.570000,107.680000,108.430000,93.151413,1561400
2013-05-01,108.129997,109.000000,107.959999,108.220001,92.970993,1199400
2013-05-02,108.169998,109.290001,107.720001,108.690002,93.374786,1442900
2013-05-03,109.930000,110.410004,109.010002,109.750000,94.285408,1407600
2013-05-06,109.709999,110.250000,109.029999,109.089996,93.718391,1112700
2013-05-07,109.019997,109.779999,108.660004,109.709999,94.251053,1617400
2013-05-08,109.900002,110.250000,109.400002,109.610001,94.165146,863800
2013-05-09,109.879997,110.150002,108.879997,109.139999,93.761368,1306300
2013-05-10,109.410004,110.150002,109.169998,109.989998,94.491592,1239600
2013-05-13,109.690002,110.320000,109.599998,110.010002,94.508781,1246600
2013-05-14,110.290001,111.720001,109.889999,111.389999,95.694321,1932800
2013-05-15,110.860001,112.949997,110.690002,112.820000,97.193314,1810600
2013-05-16,112.589996,113.000000,111.220001,111.510002,96.064766,1533600
2013-05-17,112.209999,113.190002,111.639999,113.050003,97.391457,1678300
2013-05-20,113.059998,113.129997,111.949997,112.019997,96.504128,1664300
2013-05-21,112.480003,113.959999,112.209999,113.480003,97.761902,1946000
2013-05-22,113.330002,114.720001,112.930000,113.379997,97.675743,2524300
2013-05-23,112.730003,114.199997,111.849998,113.190002,97.512062,2225200
2013-05-24,112.480003,114.690002,112.250000,114.389999,98.545853,1769800
2013-05-28,115.099998,115.769997,114.029999,114.830002,98.924911,2693700
2013-05-29,114.529999,114.650002,112.739998,112.949997,97.305305,1834000
2013-05-30,114.279999,115.489998,111.870003,111.879997,96.383507,3459400
2013-05-31,112.120003,112.739998,109.629997,109.629997,94.445168,3537200
2013-06-03,109.919998,111.050003,108.570000,110.879997,95.522011,2341400
2013-06-04,110.860001,111.809998,109.900002,110.660004,95.332504,1855200
2013-06-05,110.120003,110.589996,108.879997,109.169998,94.048882,2018400
2013-06-06,109.540001,111.129997,109.379997,111.089996,95.702919,2186800
2013-06-07,111.239998,111.949997,110.169998,110.580002,95.263573,2013400
2013-06-10,110.930000,111.029999,109.639999,110.309998,95.030975,1563900
2013-06-11,109.750000,111.000000,109.519997,110.019997,94.781136,1066300
2013-06-12,110.750000,110.820000,109.110001,109.400002,94.247009,1320200
2013-06-13,109.169998,111.139999,109.019997,110.879997,95.522011,1230500
2013-06-14,110.370003,111.620003,110.330002,111.000000,95.625381,1318000
2013-06-17,111.750000,112.500000,110.940002,111.699997,96.228455,1441700
2013-06-18,111.540001,112.199997,111.199997,112.089996,96.564430,1250200
2013-06-19,112.230003,112.589996,110.139999,110.190002,94.927589,1458600
2013-06-20,109.730003,109.730003,107.379997,107.559998,92.661873,2211900
2013-06-21,108.389999,109.580002,107.900002,108.650002,93.600891,3111500
2013-06-24,107.459999,110.599998,107.440002,109.639999,94.453781,1832300
2013-06-25,110.680000,110.680000,109.239998,110.250000,94.979271,1607800
2013-06-26,110.449997,111.470001,110.099998,111.180000,95.780487,1539200
2013-06-27,111.570000,112.349998,111.239998,111.489998,96.047539,922200
2013-06-28,111.209999,112.220001,110.519997,110.570000,95.254967,1853600
2013-07-01,111.550003,111.809998,110.320000,110.430000,95.134377,1112700
2013-07-02,110.629997,111.870003,110.449997,110.849998,95.496170,1279700
2013-07-03,110.430000,111.290001,110.059998,110.910004,95.547874,752200
2013-07-05,112.239998,112.309998,110.709999,111.760002,96.280136,1366700
2013-07-08,112.339996,112.970001,112.070000,112.620003,97.021042,1525200
2013-07-09,113.089996,113.599998,112.750000,113.349998,97.649887,1360800
2013-07-10,113.480003,114.040001,113.309998,113.650002,97.908340,1274300
2013-07-11,114.839996,115.940002,114.339996,115.889999,99.838081,1549900
2013-07-12,115.470001,116.879997,115.199997,116.459999,100.329140,2233300
2013-07-15,116.000000,116.239998,115.120003,115.889999,99.838081,1156500
2013-07-16,116.169998,116.739998,115.550003,116.529999,100.389442,1295200
2013-07-17,116.959999,117.699997,116.349998,117.400002,101.138939,1276900
2013-07-18,117.339996,117.599998,116.400002,117.059998,100.846008,1180700
2013-07-19,117.580002,118.139999,116.570000,118.070000,101.716133,1639200
2013-07-22,118.820000,118.830002,117.650002,118.050003,101.698898,1158000
2013-07-23,118.370003,119.150002,118.290001,119.099998,102.603462,1079600
2013-07-24,119.000000,119.389999,117.250000,117.900002,101.569695,1726900
2013-07-25,117.089996,117.680000,116.660004,117.449997,101.182037,1352200
2013-07-26,116.769997,117.000000,115.540001,116.570000,100.423882,1863100
2013-07-29,116.480003,117.699997,116.239998,117.139999,100.914955,1198100
2013-07-30,117.839996,118.309998,116.769997,116.930000,100.734047,1162500
2013-07-31,117.550003,118.099998,116.970001,117.419998,101.156174,1925200
2013-08-01,118.070000,118.599998,117.650002,118.339996,101.948746,1255700
2013-08-02,118.300003,119.500000,117.919998,119.370003,102.836082,1503600
2013-08-05,119.449997,120.199997,118.940002,120.070000,103.439110,1336700
2013-08-06,119.239998,119.919998,119.019997,119.500000,102.948051,1308500
2013-08-07,119.150002,119.519997,118.459999,119.339996,103.077621,1297600
2013-08-08,118.059998,118.910004,116.080002,117.389999,101.393356,2372700
2013-08-09,116.860001,117.250000,115.370003,115.629997,99.873199,1676800
2013-08-12,115.589996,116.209999,115.019997,115.730003,99.959557,1596800
2013-08-13,116.339996,116.349998,114.750000,115.650002,99.890434,1230300
2013-08-14,115.150002,115.250000,113.589996,113.779999,98.275276,1656500
2013-08-15,112.459999,112.779999,111.510002,111.790001,96.556473,1656600
2013-08-16,111.769997,112.510002,111.650002,111.900002,96.651482,1651000
2013-08-19,111.900002,112.940002,111.800003,112.080002,96.806938,1259500
2013-08-20,112.239998,113.290001,112.099998,112.839996,97.463379,1448500
2013-08-21,112.629997,112.870003,111.849998,111.959999,96.703270,1329300
2013-08-22,112.050003,112.580002,111.900002,112.239998,96.945152,998500
2013-08-23,112.589996,113.489998,111.660004,113.070000,97.662025,1444900
2013-08-26,113.000000,113.120003,111.839996,111.870003,96.625557,1031500
2013-08-27,111.230003,111.870003,111.029999,111.669998,96.452820,1415500
2013-08-28,111.720001,111.720001,110.360001,110.459999,95.407715,1648900
2013-08-29,110.290001,111.889999,110.190002,111.389999,96.210976,1388000
2013-08-30,111.739998,112.190002,111.150002,111.870003,96.625557,1207700
2013-09-03,112.809998,113.129997,111.550003,111.980003,96.720573,1204600
2013-09-04,111.989998,112.279999,111.349998,111.500000,96.305969,1397900
2013-09-05,113.000000,115.099998,113.000000,114.620003,99.000816,2564100
2013-09-06,114.300003,115.010002,113.120003,114.349998,98.767609,2232000
2013-09-09,114.169998,115.470001,113.930000,115.349998,99.631332,1262000
2013-09-10,115.849998,117.559998,115.529999,117.320000,101.332893,1665400
2013-09-11,117.570000,119.339996,117.500000,119.250000,102.999870,1808600
2013-09-12,119.059998,119.330002,117.860001,118.190002,102.084351,1371000
2013-09-13,118.529999,118.570000,116.910004,117.029999,101.082390,1661000
2013-09-16,118.360001,118.459999,116.959999,117.349998,101.358795,1767100
2013-09-17,117.300003,118.519997,117.089996,117.910004,101.842506,990900
2013-09-18,117.680000,119.059998,116.959999,118.639999,102.473030,1858800
2013-09-19,119.070000,119.470001,118.639999,119.199997,102.956696,1219500
2013-09-20,119.360001,119.449997,117.610001,117.940002,101.868431,2587100
2013-09-23,117.080002,118.169998,117.050003,117.570000,101.548805,1762600
2013-09-24,117.320000,118.080002,116.320000,116.339996,100.486443,1650000
2013-09-25,116.449997,116.570000,115.000000,115.410004,99.683189,2268800
2013-09-26,115.889999,116.480003,115.239998,116.400002,100.538246,1039100
2013-09-27,115.610001,116.209999,115.419998,115.720001,99.950920,897500
2013-09-30,115.029999,115.559998,114.739998,115.169998,99.475868,1829000
2013-10-01,115.110001,115.169998,114.650002,115.000000,99.329033,1452200
2013-10-02,114.620003,115.089996,114.320000,114.820000,99.173576,1640200
2013-10-03,114.339996,115.139999,113.900002,114.419998,98.828079,1608000
2013-10-04,114.180000,114.949997,114.029999,114.440002,98.845345,1084900
2013-10-07,113.809998,114.169998,113.360001,113.410004,97.955711,1293900
2013-10-08,113.489998,113.790001,112.120003,112.209999,96.919243,2148600
2013-10-09,111.080002,115.230003,110.150002,114.589996,98.974907,5852500
2013-10-10,114.980003,115.959999,114.129997,115.699997,99.933647,2388300
2013-10-11,115.160004,116.000000,114.739998,115.900002,100.106400,1563000
2013-10-14,115.010002,116.300003,115.010002,116.260002,100.417343,1195100
2013-10-15,115.760002,116.110001,115.269997,115.360001,99.639984,1503100
2013-10-16,116.269997,117.489998,115.620003,117.360001,101.367432,1854900
2013-10-17,117.230003,118.699997,117.099998,118.260002,102.144791,2099700
2013-10-18,118.320000,118.349998,116.629997,117.639999,101.609299,2727100
2013-10-21,117.410004,117.500000,116.750000,117.379997,101.384712,1454600
2013-10-22,117.180000,118.889999,117.089996,117.809998,101.756119,1386000
2013-10-23,117.250000,118.029999,117.019997,117.160004,101.194672,1183200
2013-10-24,115.540001,116.800003,115.180000,116.239998,100.400055,2250100
2013-10-25,115.970001,116.459999,115.290001,116.440002,100.572807,1840100
2013-10-28,116.199997,118.290001,116.199997,117.349998,101.358795,1802400
2013-10-29,117.669998,118.989998,117.370003,118.750000,102.568047,1881000
2013-10-30,118.589996,118.900002,117.209999,117.760002,101.712914,1108600
2013-10-31,117.860001,118.599998,117.470001,118.000000,101.920227,1587700
2013-11-01,118.709999,119.800003,118.550003,119.620003,103.319473,2185100
2013-11-04,120.000000,120.400002,119.260002,120.339996,103.941353,1588900
2013-11-05,120.150002,120.430000,119.099998,120.129997,103.759964,1419700
2013-11-06,120.440002,124.559998,120.320000,124.070000,107.163094,3059000
2013-11-07,124.739998,124.739998,122.510002,122.779999,106.048866,2459500
2013-11-08,122.209999,122.889999,121.120003,122.779999,106.048866,2314300
2013-11-11,122.739998,123.669998,122.099998,123.019997,106.256157,1275700
2013-11-12,121.610001,122.730003,121.519997,122.449997,105.763832,1588000
2013-11-13,121.910004,123.169998,121.599998,123.169998,106.655716,1679300
2013-11-14,123.389999,124.059998,122.849998,123.739998,107.149292,1488000
2013-11-15,123.660004,124.690002,123.389999,124.290001,107.625572,1784200
2013-11-18,124.660004,124.660004,122.919998,123.309998,106.776955,1327600
2013-11-19,123.540001,124.099998,123.120003,123.629997,107.054047,1233600
2013-11-20,124.000000,124.209999,122.430000,122.760002,106.300705,1135900
2013-11-21,122.949997,124.199997,122.309998,123.889999,107.279198,1164200
2013-11-22,124.260002,125.349998,124.000000,125.209999,108.422218,1502000
2013-11-25,125.669998,126.120003,124.900002,125.169998,108.387573,1391900
2013-11-26,125.209999,126.120003,125.040001,125.180000,108.396233,1597700
2013-11-27,125.650002,125.889999,125.199997,125.379997,108.569397,873400
2013-11-29,125.699997,126.029999,125.139999,125.430000,108.612709,725400
2013-12-02,125.660004,125.690002,123.449997,123.690002,107.106003,1444900
2013-12-03,123.720001,123.970001,122.970001,123.820000,107.218575,1767900
2013-12-04,123.260002,124.459999,122.360001,122.970001,106.482536,1644000
2013-12-05,121.500000,122.349998,120.500000,120.949997,104.733368,3329000
2013-12-06,122.000000,122.150002,121.019997,122.059998,105.694550,1734800
2013-12-09,122.820000,122.839996,121.379997,121.660004,105.348183,2192500
2013-12-10,121.190002,121.480003,119.970001,120.040001,103.945396,3163300
2013-12-11,118.099998,120.300003,116.970001,118.570000,102.672493,6113600
2013-12-12,118.519997,119.400002,118.099998,118.220001,102.369431,2023600
2013-12-13,119.010002,119.050003,117.410004,117.910004,102.100990,1722600
2013-12-16,117.919998,118.900002,117.529999,118.000000,102.178917,2069500
2013-12-17,118.169998,118.360001,117.019997,117.550003,101.789246,1722800
2013-12-18,117.779999,118.599998,115.849998,118.500000,102.611862,3167600
2013-12-19,117.839996,118.440002,117.250000,117.989998,102.170242,2339400
2013-12-20,117.690002,119.050003,117.690002,118.529999,102.637833,3007000
2013-12-23,119.099998,119.129997,118.129997,118.690002,102.776398,1181600
2013-12-24,118.690002,118.849998,118.180000,118.690002,102.776398,612500
2013-12-26,118.680000,119.110001,118.589996,118.629997,102.724434,1169900
2013-12-27,118.870003,119.309998,118.250000,118.529999,102.637833,995100
2013-12-30,118.949997,119.370003,118.570000,118.769997,102.845665,812800
2013-12-31,119.190002,119.709999,118.709999,119.019997,103.062149,1181700
2014-01-02,118.709999,119.300003,117.739998,117.809998,102.014381,1618400
2014-01-03,118.209999,118.360001,117.129997,117.290001,101.564079,1293500
2014-01-06,117.489998,117.750000,115.889999,116.400002,100.793427,2120200
2014-01-07,116.389999,116.559998,115.379997,115.860001,100.325844,2292500
2014-01-08,116.040001,116.040001,113.919998,114.050003,98.758499,4600000
2014-01-09,116.199997,119.099998,114.050003,118.510002,102.620522,5759400
2014-01-10,118.199997,118.650002,116.660004,117.849998,102.049019,2790200
2014-01-13,117.059998,117.529999,114.580002,114.769997,99.381973,3164200
2014-01-14,115.199997,116.830002,115.120003,116.230003,100.646225,2320600
2014-01-15,116.070000,116.690002,115.250000,116.239998,100.654869,1847500
2014-01-16,116.440002,116.470001,115.300003,115.559998,100.066063,1938200
2014-01-17,115.599998,116.610001,115.430000,116.290001,100.698151,2708100
2014-01-21,115.610001,116.110001,114.839996,114.930000,99.520523,2110800
2014-01-22,115.010002,115.160004,113.690002,113.750000,98.498726,2501600
2014-01-23,113.500000,113.529999,112.400002,112.800003,97.676094,2162300
2014-01-24,112.690002,112.870003,111.919998,112.129997,97.095932,3183100
2014-01-27,112.559998,113.730003,112.029999,113.080002,97.918556,3784900
2014-01-28,113.529999,114.760002,113.440002,114.379997,99.044258,2362100
2014-01-29,114.050003,114.190002,112.110001,112.230003,97.182518,2356000
2014-01-30,112.750000,113.489998,112.089996,112.730003,97.615486,1625800
2014-01-31,111.290001,113.279999,111.129997,112.360001,97.295090,2143600
2014-02-03,112.959999,113.000000,110.050003,110.180000,95.407387,3111900
2014-02-04,110.730003,111.330002,109.500000,110.889999,96.022194,2529600
2014-02-05,110.220001,110.800003,109.800003,110.510002,95.693161,2374200
2014-02-06,113.010002,114.580002,113.000000,114.260002,98.940376,3738900
2014-02-07,114.080002,114.610001,113.379997,114.040001,98.749855,2194100
2014-02-10,114.040001,114.099998,112.580002,113.849998,98.585312,1871700
2014-02-11,113.910004,115.150002,113.500000,114.989998,99.572487,1768900
2014-02-12,114.879997,115.430000,114.300003,114.809998,99.685341,1737700
2014-02-13,114.139999,115.930000,114.139999,115.809998,100.553619,1583300
2014-02-14,115.160004,116.489998,114.500000,116.099998,100.805412,1517900
2014-02-18,116.300003,116.410004,114.919998,115.360001,100.162903,2056500
2014-02-19,115.110001,115.300003,114.269997,114.910004,99.772179,1802600
2014-02-20,114.570000,115.550003,113.879997,115.059998,99.902412,1837100
2014-02-21,115.400002,115.489998,112.919998,113.190002,98.278763,3654300
2014-02-24,113.459999,114.809998,113.199997,113.940002,98.929977,2281900
2014-02-25,114.000000,115.889999,114.000000,115.459999,100.249725,1920800
2014-02-26,115.500000,116.830002,115.370003,115.879997,100.614395,1924500
2014-02-27,116.029999,116.419998,115.279999,116.220001,100.909592,1374400
2014-02-28,116.500000,117.470001,115.889999,116.800003,101.413177,2103000
2014-03-03,116.220001,117.070000,115.110001,115.750000,100.501495,1667000
2014-03-04,116.610001,116.910004,115.849998,116.650002,101.282944,1808300
2014-03-05,116.570000,116.949997,115.809998,116.470001,101.126678,2305700
2014-03-06,113.150002,114.639999,112.269997,113.260002,98.339539,8921900
2014-03-07,113.800003,114.010002,113.139999,113.500000,98.547913,2905600
2014-03-10,113.209999,114.589996,113.000000,114.589996,99.494339,2319100
2014-03-11,114.559998,114.750000,113.919998,114.709999,99.598534,2201800
2014-03-12,114.389999,115.620003,114.250000,115.209999,100.032646,2173400
2014-03-13,115.660004,115.790001,114.190002,114.410004,99.338036,2519600
2014-03-14,114.949997,114.949997,113.330002,113.449997,98.504494,2290000
2014-03-17,114.139999,114.459999,113.389999,113.459999,98.513191,2189200
2014-03-18,113.900002,114.120003,113.019997,113.849998,98.851799,2501000
2014-03-19,113.540001,114.250000,112.459999,112.849998,97.983551,1635600
2014-03-20,112.559998,113.220001,112.129997,113.160004,98.252701,1408200
2014-03-21,114.410004,114.580002,113.300003,113.830002,98.834457,4442300
2014-03-24,113.989998,114.000000,112.889999,113.370003,98.435051,2501700
2014-03-25,113.820000,114.459999,113.790001,113.930000,98.921265,2199400
2014-03-26,114.279999,114.470001,112.459999,112.489998,97.670982,1905900
2014-03-27,112.500000,112.940002,111.820000,112.029999,97.271599,2039500
2014-03-28,112.349998,112.790001,111.150002,111.660004,96.950325,2795500
2014-03-31,111.940002,112.279999,111.570000,111.680000,96.967674,2119500
2014-04-01,112.209999,112.550003,111.510002,111.860001,97.123993,2566200
2014-04-02,111.900002,112.010002,110.940002,111.550003,96.854805,3296800
2014-04-03,111.739998,112.150002,111.279999,111.699997,96.985046,2328900
2014-04-04,111.949997,112.000000,110.629997,110.650002,96.073372,2716200
2014-04-07,110.730003,111.129997,110.360001,110.790001,96.194916,3119400
2014-04-08,110.559998,112.739998,110.379997,112.660004,97.818588,3863900
2014-04-09,112.720001,113.139999,112.110001,113.050003,98.157211,2899600
2014-04-10,114.120003,114.440002,111.940002,112.080002,97.314980,3305100
2014-04-11,111.440002,112.779999,111.400002,112.080002,97.314980,3097800
2014-04-14,112.489998,113.000000,111.529999,112.559998,97.731758,2519000
2014-04-15,112.580002,112.959999,111.449997,112.059998,97.297600,2123700
2014-04-16,112.800003,113.639999,112.269997,113.489998,98.539238,2455000
2014-04-17,113.519997,114.029999,113.120003,113.500000,98.547913,1659000
2014-04-21,113.510002,114.099998,113.400002,114.099998,99.068878,1826800
2014-04-22,114.000000,114.230003,113.510002,113.559998,98.600006,2315100
2014-04-23,113.480003,114.989998,113.330002,114.790001,99.667984,1991200
2014-04-24,114.900002,115.309998,114.139999,115.029999,99.876381,1939300
2014-04-25,114.849998,115.300003,114.199997,115.010002,99.858978,1721200
2014-04-28,115.099998,116.610001,115.099998,115.589996,100.362579,3018800
2014-04-29,115.379997,115.949997,115.160004,115.400002,100.197632,1580300
2014-04-30,115.040001,115.760002,114.760002,115.680000,100.440735,1633800
2014-05-01,115.680000,116.000000,114.940002,115.559998,100.336555,1168000
2014-05-02,116.139999,116.139999,115.059998,115.150002,99.980576,1321100
2014-05-05,115.059998,115.059998,113.930000,114.489998,99.407494,1398000
2014-05-06,114.279999,114.489998,112.769997,112.830002,97.966179,1945300
2014-05-07,112.830002,113.089996,111.610001,111.980003,97.228172,2950600
2014-05-08,113.080002,114.820000,112.970001,114.730003,99.615906,2556900
2014-05-09,114.550003,115.669998,114.300003,115.389999,100.188950,1954600
2014-05-12,115.779999,116.910004,115.580002,116.510002,101.161407,1940500
2014-05-13,116.320000,116.599998,116.080002,116.290001,100.970367,1229400
2014-05-14,115.730003,116.099998,114.860001,115.129997,100.269279,1255300
2014-05-15,114.760002,114.800003,113.620003,114.349998,99.589966,1883200
2014-05-16,114.580002,115.820000,114.360001,115.610001,100.687340,2145300
2014-05-19,115.089996,116.550003,114.870003,116.370003,101.349213,2212800
2014-05-20,115.790001,116.110001,114.980003,115.129997,100.269279,2126900
2014-05-21,115.099998,115.320000,114.160004,114.519997,99.738022,1712700
2014-05-22,114.529999,115.000000,114.400002,114.730003,99.920937,1059900
2014-05-23,115.070000,115.150002,114.510002,114.940002,100.103836,1100300
2014-05-27,115.000000,115.220001,113.620003,113.870003,99.171921,2583900
2014-05-28,114.000000,114.949997,113.959999,114.239998,99.494156,2388800
2014-05-29,114.580002,115.190002,113.510002,114.139999,99.407089,2976700
2014-05-30,114.610001,116.089996,114.010002,116.019997,101.044403,2622400
2014-06-02,115.839996,116.139999,115.540001,115.680000,100.748299,1082100
2014-06-03,115.470001,116.000000,115.269997,115.510002,100.600250,1127400
2014-06-04,115.290001,116.489998,115.269997,116.309998,101.296967,1293000
2014-06-05,117.000000,117.940002,116.720001,117.750000,102.551094,2614300
2014-06-06,117.690002,118.239998,117.580002,118.230003,102.969147,1664800
2014-06-09,118.209999,118.849998,117.470001,117.779999,102.577240,1623100
2014-06-10,117.370003,117.730003,116.900002,117.099998,101.985023,1089100
2014-06-11,116.459999,116.940002,115.980003,116.239998,101.236015,1117100
2014-06-12,116.129997,116.430000,115.070000,115.440002,100.539291,1423400
2014-06-13,115.699997,115.699997,114.669998,115.300003,100.417351,1230000
2014-06-16,115.320000,115.459999,114.949997,115.430000,100.530586,1503100
2014-06-17,115.400002,115.790001,115.139999,115.449997,100.547989,1505800
2014-06-18,115.660004,116.339996,115.070000,116.269997,101.262131,2113100
2014-06-19,116.570000,116.580002,115.779999,116.260002,101.253426,1635800
2014-06-20,116.650002,116.650002,115.089996,115.360001,100.469604,2958000
2014-06-23,115.199997,115.320000,114.510002,115.220001,100.347679,1501600
2014-06-24,115.529999,116.510002,115.080002,116.309998,101.296967,1906600
2014-06-25,116.000000,116.449997,115.680000,116.269997,101.262131,1188700
2014-06-26,116.239998,116.500000,115.279999,115.639999,100.713478,1252100
2014-06-27,115.629997,115.750000,115.010002,115.489998,100.582817,2477300
2014-06-30,115.620003,116.089996,115.099998,115.160004,100.295418,1386600
2014-07-01,115.540001,115.699997,114.900002,115.440002,100.539291,1501700
2014-07-02,115.250000,115.910004,115.250000,115.750000,100.809250,1122200
2014-07-03,115.860001,116.589996,115.800003,116.349998,101.331802,976000
2014-07-07,116.330002,116.489998,115.879997,116.320000,101.305687,1576900
2014-07-08,116.449997,117.650002,116.110001,117.459999,102.298546,2584200
2014-07-09,117.209999,117.989998,117.110001,117.919998,103.010506,2328100
2014-07-10,117.500000,118.639999,117.500000,118.080002,103.150269,2266400
2014-07-11,118.129997,118.250000,117.089996,118.010002,103.089127,1684700
2014-07-14,118.209999,118.489998,117.300003,117.360001,102.521294,1695500
2014-07-15,118.160004,118.250000,117.180000,117.820000,102.923126,2634200
2014-07-16,118.089996,118.440002,117.660004,117.849998,102.949333,1531200
2014-07-17,117.349998,117.540001,116.580002,116.790001,102.023369,1433300
2014-07-18,117.320000,117.800003,116.610001,117.739998,102.853249,2148600
2014-07-21,117.430000,117.910004,116.860001,117.040001,102.241768,1334400
2014-07-22,117.279999,118.040001,117.099998,117.550003,102.687271,1769000
2014-07-23,117.410004,117.760002,117.269997,117.589996,102.722206,1155200
2014-07-24,117.500000,118.279999,117.459999,118.139999,103.202675,1347700
2014-07-25,117.959999,118.029999,117.070000,117.550003,102.687271,1543700
2014-07-28,117.440002,117.660004,116.809998,117.120003,102.311638,1402600
2014-07-29,118.930000,119.599998,118.529999,118.900002,103.866577,2544900
2014-07-30,118.790001,119.070000,117.440002,118.180000,103.237610,2024900
2014-07-31,117.540001,118.339996,117.279999,117.540001,102.678543,2476800
2014-08-01,117.800003,118.330002,117.459999,117.879997,102.975533,2089500
2014-08-04,117.550003,118.379997,117.110001,118.150002,103.211433,1683800
2014-08-05,117.500000,118.199997,117.290001,118.050003,103.124069,1798600
2014-08-06,117.949997,119.970001,117.800003,119.589996,104.469330,2859800
2014-08-07,118.220001,119.000000,117.470001,117.800003,102.905647,2698200
2014-08-08,117.959999,119.400002,117.809998,119.160004,104.093719,2319900
2014-08-11,119.400002,119.510002,118.699997,119.180000,104.111183,1227600
2014-08-12,118.769997,119.269997,118.550003,119.010002,103.962669,1082100
2014-08-13,119.000000,119.099998,118.250000,118.639999,103.639473,1449700
2014-08-14,118.510002,119.269997,118.309998,119.260002,104.181053,1067900
2014-08-15,119.910004,119.949997,117.779999,118.570000,103.578300,2019900
2014-08-18,119.000000,119.680000,118.949997,119.459999,104.355766,1232900
2014-08-19,119.379997,120.750000,119.239998,120.610001,105.360367,1708900
2014-08-20,120.449997,121.230003,120.089996,120.910004,105.622444,1287200
2014-08-21,120.790001,121.879997,120.720001,121.620003,106.242661,1544300
2014-08-22,121.900002,122.059998,121.150002,121.290001,105.954391,1401400
2014-08-25,121.790001,122.000000,121.120003,121.389999,106.041748,1097300
2014-08-26,121.430000,121.589996,120.860001,121.089996,105.779671,1385400
2014-08-27,121.580002,121.580002,120.830002,121.239998,105.910713,1028200
2014-08-28,121.010002,121.250000,120.699997,120.970001,105.674866,799400
2014-08-29,121.680000,121.680000,120.580002,121.080002,105.770943,1047300
2014-09-02,121.000000,121.629997,120.900002,121.559998,106.190254,1469900
2014-09-03,121.699997,121.940002,121.110001,121.349998,106.006813,1901000
2014-09-04,123.000000,125.169998,122.559998,125.150002,109.326347,4440300
2014-09-05,125.040001,127.029999,124.709999,127.010002,110.951180,2910600
2014-09-08,127.050003,127.320000,126.260002,126.599998,110.593010,2057400
2014-09-09,126.139999,126.489998,125.739998,126.110001,110.164955,1500500
2014-09-10,126.309998,126.489998,125.870003,126.169998,110.217369,1014900
2014-09-11,126.160004,126.529999,125.639999,125.940002,110.016472,1511200
2014-09-12,126.250000,126.250000,125.019997,125.370003,109.518532,1598300
2014-09-15,125.570000,126.529999,125.449997,125.709999,109.815544,1615300
2014-09-16,125.599998,126.790001,125.519997,126.430000,110.444504,1684400
2014-09-17,126.029999,126.559998,125.669998,126.010002,110.077629,1594000
2014-09-18,126.209999,126.800003,125.959999,126.480003,110.488174,1401500
2014-09-19,127.290001,127.290001,126.470001,126.500000,110.505661,3018500
2014-09-22,126.370003,126.500000,125.580002,125.830002,109.920387,1453700
2014-09-23,125.959999,125.989998,125.209999,125.510002,109.640831,1563100
2014-09-24,126.089996,127.779999,125.580002,127.620003,111.484055,2076300
2014-09-25,127.449997,127.550003,125.599998,125.660004,109.771873,1819900
2014-09-26,125.410004,125.669998,124.379997,125.540001,109.667038,2045300
2014-09-29,125.029999,125.599998,124.779999,125.320000,109.474846,1171000
2014-09-30,124.860001,125.599998,124.769997,125.320000,109.474846,1665300
2014-10-01,125.250000,125.680000,124.449997,124.760002,108.985664,1408700
2014-10-02,124.989998,126.209999,124.820000,125.790001,109.885445,1545800
2014-10-03,126.199997,127.650002,126.010002,127.089996,111.021057,1770300
2014-10-06,127.559998,127.669998,125.930000,126.209999,110.252312,1907500
2014-10-07,125.349998,125.830002,124.750000,125.269997,109.431168,2334100
2014-10-08,128.199997,128.949997,127.160004,128.729996,112.453705,4262500
2014-10-09,128.220001,130.740005,128.190002,128.410004,112.174187,2962700
2014-10-10,128.259995,131.410004,128.259995,128.899994,112.602219,3353000
2014-10-13,128.570007,128.850006,126.889999,126.970001,110.916222,2445200
2014-10-14,127.500000,127.980003,125.269997,126.250000,110.287262,4003500
2014-10-15,125.099998,125.699997,123.279999,124.300003,108.583809,3784300
2014-10-16,122.680000,123.849998,122.050003,122.949997,107.404510,3542900
2014-10-17,123.769997,125.750000,123.180000,124.650002,108.889565,3198900
2014-10-20,124.830002,128.869995,124.650002,128.419998,112.182884,3499800
2014-10-21,128.940002,130.649994,128.169998,130.279999,113.807724,2105600
